efo.id,parent_efo.id
http://www.ebi.ac.uk/efo/EFO_0006282,http://www.ebi.ac.uk/efo/EFO_0002888
http://www.ebi.ac.uk/efo/EFO_0006282,http://purl.obolibrary.org/obo/BTO_0001616
http://www.ebi.ac.uk/efo/EFO_0006282,http://purl.obolibrary.org/obo/BTO_0000797
http://www.ebi.ac.uk/efo/EFO_0006282,http://purl.obolibrary.org/obo/CL_0000010
http://www.ebi.ac.uk/efo/EFO_0006282,http://purl.obolibrary.org/obo/BTO_0003250
http://purl.obolibrary.org/obo/UBERON_0002336,http://purl.obolibrary.org/obo/UBERON_0001062
http://purl.obolibrary.org/obo/UBERON_0000956,http://purl.obolibrary.org/obo/UBERON_0001062
http://purl.obolibrary.org/obo/UBERON_0001882,http://purl.obolibrary.org/obo/UBERON_0001062
http://purl.obolibrary.org/obo/UBERON_0005383,http://purl.obolibrary.org/obo/UBERON_0001062
http://purl.obolibrary.org/obo/PATO_0001340,http://purl.obolibrary.org/obo/PATO_0000047
http://purl.obolibrary.org/obo/UBERON_0000002,http://purl.obolibrary.org/obo/UBERON_0000061
http://purl.obolibrary.org/obo/UBERON_0002539,http://purl.obolibrary.org/obo/UBERON_0000061
http://purl.obolibrary.org/obo/UBERON_0000993,http://purl.obolibrary.org/obo/UBERON_0000061
http://purl.obolibrary.org/obo/UBERON_0002067,http://purl.obolibrary.org/obo/UBERON_0000061
http://purl.obolibrary.org/obo/UBERON_0001893,http://purl.obolibrary.org/obo/UBERON_0000061
http://purl.obolibrary.org/obo/UBERON_0001869,http://purl.obolibrary.org/obo/UBERON_0000061
http://purl.obolibrary.org/obo/UBERON_0001515,http://purl.obolibrary.org/obo/UBERON_0000061
http://purl.obolibrary.org/obo/UBERON_0001886,http://purl.obolibrary.org/obo/UBERON_0002049
http://purl.obolibrary.org/obo/UBERON_0001886,http://purl.obolibrary.org/obo/UBERON_0000061
http://purl.obolibrary.org/obo/UBERON_0001332,http://purl.obolibrary.org/obo/UBERON_0000061
http://purl.obolibrary.org/obo/UBERON_0002691,http://purl.obolibrary.org/obo/UBERON_0000061
http://purl.obolibrary.org/obo/CL_0000019,http://purl.obolibrary.org/obo/UBERON_0000061
http://purl.obolibrary.org/obo/UBERON_0000056,http://purl.obolibrary.org/obo/UBERON_0000061
http://purl.obolibrary.org/obo/UBERON_0001296,http://purl.obolibrary.org/obo/UBERON_0000061
http://www.ebi.ac.uk/efo/EFO_0005185,http://purl.obolibrary.org/obo/UBERON_0000061
http://purl.obolibrary.org/obo/UBERON_0001846,http://purl.obolibrary.org/obo/UBERON_0000061
http://purl.obolibrary.org/obo/UBERON_0001756,http://purl.obolibrary.org/obo/UBERON_0000061
http://purl.obolibrary.org/obo/UBERON_0004167,http://purl.obolibrary.org/obo/UBERON_0000061
http://purl.obolibrary.org/obo/UBERON_0000997,http://purl.obolibrary.org/obo/UBERON_0000061
http://purl.obolibrary.org/obo/UBERON_0005497,http://purl.obolibrary.org/obo/UBERON_0000061
http://purl.obolibrary.org/obo/UBERON_0000204,http://purl.obolibrary.org/obo/UBERON_0000061
http://purl.obolibrary.org/obo/UBERON_0002031,http://purl.obolibrary.org/obo/UBERON_0000483
http://purl.obolibrary.org/obo/UBERON_0004141,http://www.ebi.ac.uk/efo/EFO_0003331
http://purl.obolibrary.org/obo/UBERON_0004141,http://purl.obolibrary.org/obo/UBERON_0000483
http://purl.obolibrary.org/obo/UBERON_0001322,http://purl.obolibrary.org/obo/UBERON_0001021
http://purl.obolibrary.org/obo/UBERON_0001021,http://purl.obolibrary.org/obo/UBERON_0001062
http://purl.obolibrary.org/obo/UBERON_0002046,http://purl.obolibrary.org/obo/UBERON_0002368
http://purl.obolibrary.org/obo/UBERON_0001817,http://purl.obolibrary.org/obo/UBERON_0002530
http://purl.obolibrary.org/obo/CHEBI_27563,http://purl.obolibrary.org/obo/CHEBI_33250
http://purl.obolibrary.org/obo/CHEBI_18248,http://purl.obolibrary.org/obo/CHEBI_33250
http://purl.obolibrary.org/obo/CL_0000765,http://purl.obolibrary.org/obo/CL_0000764
http://purl.obolibrary.org/obo/CL_0000557,http://purl.obolibrary.org/obo/CL_0002032
http://purl.obolibrary.org/obo/CL_0002032,http://purl.obolibrary.org/obo/CL_0000988
http://purl.obolibrary.org/obo/CL_0000049,http://purl.obolibrary.org/obo/CL_0002032
http://purl.obolibrary.org/obo/CL_0000894,http://purl.obolibrary.org/obo/CL_0000827
http://purl.obolibrary.org/obo/CL_0000827,http://purl.obolibrary.org/obo/CL_0000838
http://purl.obolibrary.org/obo/CL_0000097,http://purl.obolibrary.org/obo/CL_0000766
http://purl.obolibrary.org/obo/CL_0000094,http://purl.obolibrary.org/obo/CL_0000766
http://purl.obolibrary.org/obo/CL_0000826,http://purl.obolibrary.org/obo/CL_0000838
http://purl.obolibrary.org/obo/CL_0000838,http://purl.obolibrary.org/obo/CL_0002031
http://purl.obolibrary.org/obo/CL_0000836,http://purl.obolibrary.org/obo/CL_0002191
http://purl.obolibrary.org/obo/CL_0002191,http://purl.obolibrary.org/obo/CL_0000839
http://purl.obolibrary.org/obo/CL_0001029,http://purl.obolibrary.org/obo/CL_0002031
http://purl.obolibrary.org/obo/CL_0002031,http://purl.obolibrary.org/obo/CL_0000988
http://purl.obolibrary.org/obo/GO_0005829,http://purl.obolibrary.org/obo/GO_0044444
http://purl.obolibrary.org/obo/PATO_0001422,http://purl.obolibrary.org/obo/PATO_0000169
http://purl.obolibrary.org/obo/PATO_0000169,http://purl.obolibrary.org/obo/BFO_0000019
http://purl.obolibrary.org/obo/UBERON_0014374,http://purl.obolibrary.org/obo/UBERON_0002050
http://purl.obolibrary.org/obo/UBERON_0000926,http://www.ebi.ac.uk/efo/EFO_0003331
http://purl.obolibrary.org/obo/UBERON_0000926,http://purl.obolibrary.org/obo/UBERON_0002050
http://purl.obolibrary.org/obo/UBERON_0004068,http://purl.obolibrary.org/obo/UBERON_0002050
http://purl.obolibrary.org/obo/UBERON_0004067,http://purl.obolibrary.org/obo/UBERON_0002050
http://purl.obolibrary.org/obo/CL_0000556,http://purl.obolibrary.org/obo/CL_0000763
http://purl.obolibrary.org/obo/NCBITaxon_64187,http://purl.obolibrary.org/obo/NCBITaxon_2
http://purl.obolibrary.org/obo/NCBITaxon_360094,http://purl.obolibrary.org/obo/NCBITaxon_2
http://purl.obolibrary.org/obo/NCBITaxon_562,http://purl.obolibrary.org/obo/NCBITaxon_2
http://purl.obolibrary.org/obo/CL_2000018,http://www.ebi.ac.uk/efo/EFO_0001955
http://purl.obolibrary.org/obo/CL_2000018,http://purl.obolibrary.org/obo/CL_0000071
http://purl.obolibrary.org/obo/CL_0000071,http://purl.obolibrary.org/obo/CL_0000115
http://purl.obolibrary.org/obo/CL_0000216,http://www.ebi.ac.uk/efo/EFO_0002962
http://purl.obolibrary.org/obo/CL_0000216,http://purl.obolibrary.org/obo/CL_0000151
http://purl.obolibrary.org/obo/PO_0025598,http://purl.obolibrary.org/obo/PO_0009049
http://purl.obolibrary.org/obo/UBERON_0002103,http://purl.obolibrary.org/obo/UBERON_0002101
http://purl.obolibrary.org/obo/UBERON_0002101,http://purl.obolibrary.org/obo/UBERON_0000026
http://purl.obolibrary.org/obo/CL_0002633,http://purl.obolibrary.org/obo/CL_0000646
http://purl.obolibrary.org/obo/CL_0000646,http://purl.obolibrary.org/obo/CL_0000034
http://www.ebi.ac.uk/efo/EFO_0002300,http://www.ebi.ac.uk/efo/EFO_0002888
http://www.ebi.ac.uk/efo/EFO_0002300,http://www.ebi.ac.uk/efo/EFO_0002934
http://www.ebi.ac.uk/efo/EFO_0006440,http://purl.obolibrary.org/obo/CL_0000010
http://www.ebi.ac.uk/efo/EFO_0006440,http://www.ebi.ac.uk/efo/EFO_0002934
http://www.ebi.ac.uk/efo/EFO_0006439,http://www.ebi.ac.uk/efo/EFO_0001641
http://www.ebi.ac.uk/efo/EFO_0006439,http://www.ebi.ac.uk/efo/EFO_0002888
http://www.ebi.ac.uk/efo/EFO_0006439,http://purl.obolibrary.org/obo/CL_0000010
http://www.ebi.ac.uk/efo/EFO_0006439,http://www.ebi.ac.uk/efo/EFO_0002934
http://www.ebi.ac.uk/efo/EFO_0003137,http://www.ebi.ac.uk/efo/EFO_0002888
http://www.ebi.ac.uk/efo/EFO_0003137,http://www.ebi.ac.uk/efo/EFO_0002934
http://www.ebi.ac.uk/efo/EFO_0005394,http://www.ebi.ac.uk/efo/EFO_0002887
http://www.ebi.ac.uk/efo/EFO_0006414,http://www.ebi.ac.uk/efo/EFO_0001641
http://www.ebi.ac.uk/efo/EFO_0006414,http://purl.obolibrary.org/obo/CL_0000010
http://www.ebi.ac.uk/efo/EFO_0006414,http://www.ebi.ac.uk/efo/EFO_0002884
http://www.ebi.ac.uk/efo/EFO_0006414,http://www.ebi.ac.uk/efo/EFO_0002887
http://www.ebi.ac.uk/efo/EFO_0003971,http://www.ebi.ac.uk/efo/EFO_0002887
http://www.ebi.ac.uk/efo/EFO_0006308,http://purl.obolibrary.org/obo/CL_0000010
http://www.ebi.ac.uk/efo/EFO_0006307,http://www.ebi.ac.uk/efo/EFO_0002937
http://www.ebi.ac.uk/efo/EFO_0006307,http://purl.obolibrary.org/obo/CL_0000010
http://www.ebi.ac.uk/efo/EFO_0006553,http://www.ebi.ac.uk/efo/EFO_0002888
http://www.ebi.ac.uk/efo/EFO_0006553,http://purl.obolibrary.org/obo/CL_0000010
http://www.ebi.ac.uk/efo/EFO_0006552,http://www.ebi.ac.uk/efo/EFO_0002937
http://www.ebi.ac.uk/efo/EFO_0006552,http://www.ebi.ac.uk/efo/EFO_0002888
http://www.ebi.ac.uk/efo/EFO_0006552,http://purl.obolibrary.org/obo/CL_0000010
http://www.ebi.ac.uk/efo/EFO_0006723,http://www.ebi.ac.uk/efo/EFO_0002888
http://www.ebi.ac.uk/efo/EFO_0006723,http://www.ebi.ac.uk/efo/EFO_0002394
http://www.ebi.ac.uk/efo/EFO_0006723,http://purl.obolibrary.org/obo/CL_0000010
http://www.ebi.ac.uk/efo/EFO_0006699,http://www.ebi.ac.uk/efo/EFO_0002888
http://www.ebi.ac.uk/efo/EFO_0006699,http://purl.obolibrary.org/obo/CL_0000010
http://www.ebi.ac.uk/efo/EFO_0006283,http://www.ebi.ac.uk/efo/EFO_0002937
http://www.ebi.ac.uk/efo/EFO_0006283,http://www.ebi.ac.uk/efo/EFO_0002888
http://www.ebi.ac.uk/efo/EFO_0006283,http://purl.obolibrary.org/obo/CL_0000010
http://www.ebi.ac.uk/efo/EFO_0006722,http://www.ebi.ac.uk/efo/EFO_0002888
http://www.ebi.ac.uk/efo/EFO_0006722,http://www.ebi.ac.uk/efo/EFO_0002394
http://www.ebi.ac.uk/efo/EFO_0006722,http://purl.obolibrary.org/obo/CL_0000010
http://www.ebi.ac.uk/efo/EFO_0006269,http://www.ebi.ac.uk/efo/EFO_0002888
http://www.ebi.ac.uk/efo/EFO_0006269,http://www.ebi.ac.uk/efo/EFO_0002922
http://www.ebi.ac.uk/efo/EFO_0006269,http://purl.obolibrary.org/obo/CL_0000010
http://www.ebi.ac.uk/efo/EFO_0006481,http://www.ebi.ac.uk/efo/EFO_0001640
http://www.ebi.ac.uk/efo/EFO_0006481,http://www.ebi.ac.uk/efo/EFO_0002937
http://www.ebi.ac.uk/efo/EFO_0006481,http://www.ebi.ac.uk/efo/EFO_0002888
http://www.ebi.ac.uk/efo/EFO_0006481,http://purl.obolibrary.org/obo/CL_0000010
http://www.ebi.ac.uk/efo/EFO_0006748,http://www.ebi.ac.uk/efo/EFO_0002888
http://www.ebi.ac.uk/efo/EFO_0006748,http://purl.obolibrary.org/obo/CL_0000010
http://www.ebi.ac.uk/efo/EFO_0006711,http://www.ebi.ac.uk/efo/EFO_0005906
http://www.ebi.ac.uk/efo/EFO_0006711,http://www.ebi.ac.uk/efo/EFO_0001640
http://www.ebi.ac.uk/efo/EFO_0006711,http://www.ebi.ac.uk/efo/EFO_0002937
http://www.ebi.ac.uk/efo/EFO_0006711,http://www.ebi.ac.uk/efo/EFO_0002888
http://www.ebi.ac.uk/efo/EFO_0006711,http://purl.obolibrary.org/obo/CL_0000010
http://www.ebi.ac.uk/efo/EFO_0006277,http://www.ebi.ac.uk/efo/EFO_0001640
http://www.ebi.ac.uk/efo/EFO_0006277,http://www.ebi.ac.uk/efo/EFO_0002888
http://www.ebi.ac.uk/efo/EFO_0006277,http://www.ebi.ac.uk/efo/EFO_0002922
http://www.ebi.ac.uk/efo/EFO_0006277,http://purl.obolibrary.org/obo/CL_0000010
http://www.ebi.ac.uk/efo/EFO_0006276,http://www.ebi.ac.uk/efo/EFO_0001640
http://www.ebi.ac.uk/efo/EFO_0006276,http://www.ebi.ac.uk/efo/EFO_0002888
http://www.ebi.ac.uk/efo/EFO_0006276,http://purl.obolibrary.org/obo/CL_0000010
http://www.ebi.ac.uk/efo/EFO_0006289,http://www.ebi.ac.uk/efo/EFO_0002937
http://www.ebi.ac.uk/efo/EFO_0006289,http://purl.obolibrary.org/obo/CL_0000010
http://www.ebi.ac.uk/efo/EFO_0006281,http://www.ebi.ac.uk/efo/EFO_0002937
http://www.ebi.ac.uk/efo/EFO_0006281,http://www.ebi.ac.uk/efo/EFO_0002888
http://www.ebi.ac.uk/efo/EFO_0006281,http://purl.obolibrary.org/obo/CL_0000010
http://www.ebi.ac.uk/efo/EFO_0002948,http://www.ebi.ac.uk/efo/EFO_0000399
http://purl.obolibrary.org/obo/UBERON_0007220,http://www.ebi.ac.uk/efo/EFO_0000399
http://purl.obolibrary.org/obo/NCBITaxon_5660,http://purl.obolibrary.org/obo/NCBITaxon_2759
http://purl.obolibrary.org/obo/NCBITaxon_31271,http://purl.obolibrary.org/obo/NCBITaxon_2759
http://purl.obolibrary.org/obo/NCBITaxon_9796,http://purl.obolibrary.org/obo/NCBITaxon_2759
http://purl.obolibrary.org/obo/NCBITaxon_5270,http://purl.obolibrary.org/obo/NCBITaxon_2759
http://purl.obolibrary.org/obo/NCBITaxon_9544,http://purl.obolibrary.org/obo/NCBITaxon_2759
http://purl.obolibrary.org/obo/NCBITaxon_5833,http://purl.obolibrary.org/obo/NCBITaxon_2759
http://purl.obolibrary.org/obo/NCBITaxon_9940,http://purl.obolibrary.org/obo/NCBITaxon_2759
http://purl.obolibrary.org/obo/EO_0007317,http://purl.obolibrary.org/obo/NCBITaxon_50557
http://purl.obolibrary.org/obo/NCBITaxon_50557,http://purl.obolibrary.org/obo/NCBITaxon_6656
http://purl.obolibrary.org/obo/UBERON_0001723,http://www.ebi.ac.uk/efo/EFO_0000792
http://purl.obolibrary.org/obo/UBERON_0005870,http://www.ebi.ac.uk/efo/EFO_0003331
http://purl.obolibrary.org/obo/UBERON_0005870,http://www.ebi.ac.uk/efo/EFO_0000792
http://www.ebi.ac.uk/efo/EFO_0001186,http://www.ebi.ac.uk/efo/EFO_0005216
http://www.ebi.ac.uk/efo/EFO_0002802,http://www.ebi.ac.uk/efo/EFO_0002926
http://www.ebi.ac.uk/efo/EFO_0002802,http://www.ebi.ac.uk/efo/EFO_0005214
http://www.ebi.ac.uk/efo/EFO_0005725,http://www.ebi.ac.uk/efo/EFO_0002886
http://www.ebi.ac.uk/efo/EFO_0005725,http://www.ebi.ac.uk/efo/EFO_0002888
http://www.ebi.ac.uk/efo/EFO_0005725,http://www.ebi.ac.uk/efo/EFO_0005214
http://purl.obolibrary.org/obo/CHEBI_47804,http://purl.obolibrary.org/obo/CHEBI_23888
http://www.ebi.ac.uk/efo/EFO_0005903,http://www.ebi.ac.uk/efo/EFO_0002926
http://www.ebi.ac.uk/efo/EFO_0005903,http://www.ebi.ac.uk/efo/EFO_0002888
http://www.ebi.ac.uk/efo/EFO_0005903,http://www.ebi.ac.uk/efo/EFO_0005294
http://purl.obolibrary.org/obo/PO_0007073,http://purl.obolibrary.org/obo/PO_0007134
http://purl.obolibrary.org/obo/PO_0007134,http://purl.obolibrary.org/obo/PO_0028002
http://purl.obolibrary.org/obo/NCBITaxon_129394,http://purl.obolibrary.org/obo/NCBITaxon_338
http://purl.obolibrary.org/obo/NCBITaxon_338,http://purl.obolibrary.org/obo/NCBITaxon_2
http://purl.obolibrary.org/obo/EO_0001056,http://purl.obolibrary.org/obo/EO_0001020
http://purl.obolibrary.org/obo/EO_0001020,http://purl.obolibrary.org/obo/EO_0001055
http://purl.obolibrary.org/obo/NCBITaxon_29760,http://purl.obolibrary.org/obo/NCBITaxon_33090
http://purl.obolibrary.org/obo/NCBITaxon_4558,http://purl.obolibrary.org/obo/NCBITaxon_33090
http://purl.obolibrary.org/obo/NCBITaxon_3694,http://purl.obolibrary.org/obo/NCBITaxon_33090
http://purl.obolibrary.org/obo/NCBITaxon_3712,http://purl.obolibrary.org/obo/NCBITaxon_33090
http://purl.obolibrary.org/obo/NCBITaxon_4081,http://purl.obolibrary.org/obo/NCBITaxon_33090
http://purl.obolibrary.org/obo/NCBITaxon_52586,http://purl.obolibrary.org/obo/NCBITaxon_4890
http://purl.obolibrary.org/obo/NCBITaxon_40559,http://purl.obolibrary.org/obo/NCBITaxon_4890
http://purl.obolibrary.org/obo/PO_0020030,http://purl.obolibrary.org/obo/PO_0009025
http://purl.obolibrary.org/obo/CHEBI_28938,http://purl.obolibrary.org/obo/CHEBI_24431
http://purl.obolibrary.org/obo/CHEBI_46793,http://purl.obolibrary.org/obo/CHEBI_24431
http://purl.obolibrary.org/obo/CHEBI_25675,http://purl.obolibrary.org/obo/CHEBI_24431
http://purl.obolibrary.org/obo/CHEBI_29866,http://purl.obolibrary.org/obo/CHEBI_24431
http://purl.obolibrary.org/obo/CHEBI_39026,http://purl.obolibrary.org/obo/CHEBI_24431
http://purl.obolibrary.org/obo/CHEBI_60151,http://purl.obolibrary.org/obo/CHEBI_24431
http://purl.obolibrary.org/obo/GO_0070062,http://purl.obolibrary.org/obo/GO_0065010
http://purl.obolibrary.org/obo/GO_0065010,http://purl.obolibrary.org/obo/GO_0043230
http://purl.obolibrary.org/obo/GO_0065010,http://purl.obolibrary.org/obo/GO_0043227
http://purl.obolibrary.org/obo/PO_0020099,http://purl.obolibrary.org/obo/PO_0025606
http://purl.obolibrary.org/obo/PO_0025606,http://purl.obolibrary.org/obo/PO_0009002
http://purl.obolibrary.org/obo/PO_0025502,http://purl.obolibrary.org/obo/PO_0009012
http://purl.obolibrary.org/obo/PO_0009012,http://www.ebi.ac.uk/efo/EFO_0000399
http://purl.obolibrary.org/obo/PO_0007041,http://purl.obolibrary.org/obo/PO_0028002
http://purl.obolibrary.org/obo/CL_0000129,http://www.ebi.ac.uk/efo/EFO_0002963
http://purl.obolibrary.org/obo/CL_0000129,http://purl.obolibrary.org/obo/CL_0000878
http://purl.obolibrary.org/obo/CL_0000878,http://purl.obolibrary.org/obo/CL_0000864
http://www.ebi.ac.uk/efo/EFO_0005024,http://purl.obolibrary.org/obo/CL_0000669
http://purl.obolibrary.org/obo/CL_0000669,http://purl.obolibrary.org/obo/CL_0000988
http://purl.obolibrary.org/obo/CL_0002424,http://purl.obolibrary.org/obo/CL_0000806
http://purl.obolibrary.org/obo/CL_0000806,http://purl.obolibrary.org/obo/CL_0000893
http://purl.obolibrary.org/obo/CL_0002423,http://purl.obolibrary.org/obo/CL_0000806
http://purl.obolibrary.org/obo/CL_0002348,http://purl.obolibrary.org/obo/CL_0002426
http://purl.obolibrary.org/obo/CL_0002426,http://purl.obolibrary.org/obo/CL_0002438
http://purl.obolibrary.org/obo/CL_0002347,http://purl.obolibrary.org/obo/CL_0002426
http://purl.obolibrary.org/obo/CL_0002349,http://purl.obolibrary.org/obo/CL_0002426
http://purl.obolibrary.org/obo/UBERON_0002049,http://purl.obolibrary.org/obo/UBERON_0001062
http://www.ebi.ac.uk/efo/EFO_0002462,http://purl.obolibrary.org/obo/UBERON_0000061
http://www.ebi.ac.uk/efo/EFO_0003317,http://purl.obolibrary.org/obo/CHEBI_36080
http://www.ebi.ac.uk/efo/EFO_0003303,http://purl.obolibrary.org/obo/CHEBI_36080
http://purl.obolibrary.org/obo/CHEBI_28757,http://purl.obolibrary.org/obo/CHEBI_16646
http://www.ebi.ac.uk/efo/EFO_0002784,http://www.ebi.ac.uk/efo/EFO_0004902
http://www.ebi.ac.uk/efo/EFO_0002784,http://www.ebi.ac.uk/efo/EFO_0002926
http://www.ebi.ac.uk/efo/EFO_0002784,http://www.ebi.ac.uk/efo/EFO_0001640
http://www.ebi.ac.uk/efo/EFO_0002784,http://www.ebi.ac.uk/efo/EFO_0002888
http://www.ebi.ac.uk/efo/EFO_0005264,http://www.ebi.ac.uk/efo/EFO_0001641
http://www.ebi.ac.uk/efo/EFO_0005264,http://www.ebi.ac.uk/efo/EFO_0002888
http://www.ebi.ac.uk/efo/EFO_0005389,http://www.ebi.ac.uk/efo/EFO_0002937
http://www.ebi.ac.uk/efo/EFO_0005389,http://www.ebi.ac.uk/efo/EFO_0002888
http://www.ebi.ac.uk/efo/EFO_0002326,http://www.ebi.ac.uk/efo/EFO_0002937
http://www.ebi.ac.uk/efo/EFO_0002326,http://www.ebi.ac.uk/efo/EFO_0002888
http://purl.obolibrary.org/obo/CL_0002365,http://www.ebi.ac.uk/efo/EFO_0000324
http://purl.obolibrary.org/obo/CL_0000148,http://www.ebi.ac.uk/efo/EFO_0000324
http://purl.obolibrary.org/obo/CL_0000632,http://www.ebi.ac.uk/efo/EFO_0000324
http://www.ebi.ac.uk/efo/EFO_0004039,http://www.ebi.ac.uk/efo/EFO_0000324
http://purl.obolibrary.org/obo/CL_0000415,http://www.ebi.ac.uk/efo/EFO_0000324
http://www.ebi.ac.uk/efo/EFO_0002357,http://www.ebi.ac.uk/efo/EFO_0002937
http://purl.obolibrary.org/obo/BTO_0001130,http://www.ebi.ac.uk/efo/EFO_0005934
http://www.ebi.ac.uk/efo/EFO_0005934,http://www.ebi.ac.uk/efo/EFO_0000324
http://purl.obolibrary.org/obo/CHEBI_17968,http://www.ebi.ac.uk/efo/EFO_0004415
http://purl.obolibrary.org/obo/CHEBI_31604,http://www.ebi.ac.uk/efo/EFO_0004415
http://purl.obolibrary.org/obo/CL_0000128,http://www.ebi.ac.uk/efo/EFO_0002963
http://www.ebi.ac.uk/efo/EFO_0002962,http://www.ebi.ac.uk/efo/EFO_0002955
http://purl.obolibrary.org/obo/UBERON_0006865,http://www.ebi.ac.uk/efo/EFO_0003858
http://purl.obolibrary.org/obo/UBERON_0006862,http://www.ebi.ac.uk/efo/EFO_0003858
http://purl.obolibrary.org/obo/FMA_66762,http://www.ebi.ac.uk/efo/EFO_0001958
http://www.ebi.ac.uk/efo/EFO_0001958,http://www.ebi.ac.uk/efo/EFO_0003858
http://www.ebi.ac.uk/efo/EFO_1000003,http://purl.obolibrary.org/obo/HP_0008277
http://purl.obolibrary.org/obo/HP_0008277,http://purl.obolibrary.org/obo/HP_0003111
http://www.ebi.ac.uk/efo/EFO_0000199,http://purl.obolibrary.org/obo/MONDO_0044710
http://www.ebi.ac.uk/efo/EFO_0000199,http://purl.obolibrary.org/obo/MONDO_0044925
http://purl.obolibrary.org/obo/MONDO_0044925,http://purl.obolibrary.org/obo/MONDO_0023644
http://purl.obolibrary.org/obo/MONDO_0044925,http://www.ebi.ac.uk/efo/EFO_1000218
http://purl.obolibrary.org/obo/MONDO_0044925,http://www.ebi.ac.uk/efo/EFO_0005570
http://purl.obolibrary.org/obo/MONDO_0000527,http://purl.obolibrary.org/obo/MONDO_0024479
http://purl.obolibrary.org/obo/MONDO_0000527,http://www.ebi.ac.uk/efo/EFO_0005406
http://www.ebi.ac.uk/efo/EFO_0000306,http://www.ebi.ac.uk/efo/EFO_1000143
http://www.ebi.ac.uk/efo/EFO_1000143,http://www.ebi.ac.uk/efo/EFO_0000305
http://purl.obolibrary.org/obo/NCBITaxon_362338,http://purl.obolibrary.org/obo/EO_0007337
http://purl.obolibrary.org/obo/EO_0007337,http://purl.obolibrary.org/obo/NCBITaxon_33208
http://purl.obolibrary.org/obo/NCBITaxon_189291,http://purl.obolibrary.org/obo/EO_0007337
http://purl.obolibrary.org/obo/EO_0007067,http://purl.obolibrary.org/obo/EO_0007191
http://purl.obolibrary.org/obo/EO_0007191,http://purl.obolibrary.org/obo/EO_0001001
http://purl.obolibrary.org/obo/EO_0007174,http://purl.obolibrary.org/obo/EO_0007191
http://purl.obolibrary.org/obo/EO_0001038,http://purl.obolibrary.org/obo/EO_0007191
http://purl.obolibrary.org/obo/EO_0007173,http://purl.obolibrary.org/obo/EO_0007191
http://purl.obolibrary.org/obo/EO_0007256,http://purl.obolibrary.org/obo/EO_0007231
http://purl.obolibrary.org/obo/EO_0007231,http://purl.obolibrary.org/obo/IAO_0000030
http://www.ebi.ac.uk/efo/EFO_0003105,http://www.orpha.net/ORDO/Orphanet_268357
http://www.ebi.ac.uk/efo/EFO_0003105,http://www.ebi.ac.uk/efo/EFO_0009488
http://purl.obolibrary.org/obo/MONDO_0004021,http://www.ebi.ac.uk/efo/EFO_0007362
http://purl.obolibrary.org/obo/MONDO_0004021,http://www.ebi.ac.uk/efo/EFO_0000574
http://purl.obolibrary.org/obo/MONDO_0021400,http://purl.obolibrary.org/obo/MONDO_0021392
http://purl.obolibrary.org/obo/MONDO_0021400,http://www.ebi.ac.uk/efo/EFO_0004288
http://purl.obolibrary.org/obo/MONDO_0021463,http://purl.obolibrary.org/obo/MONDO_0021360
http://purl.obolibrary.org/obo/MONDO_0021463,http://purl.obolibrary.org/obo/MONDO_0000627
http://purl.obolibrary.org/obo/MONDO_0044710,http://purl.obolibrary.org/obo/MONDO_0023644
http://purl.obolibrary.org/obo/MONDO_0044710,http://purl.obolibrary.org/obo/MONDO_0020035
http://purl.obolibrary.org/obo/MONDO_0044710,http://www.ebi.ac.uk/efo/EFO_0000181
http://purl.obolibrary.org/obo/PO_0007611,http://purl.obolibrary.org/obo/PO_0007604
http://purl.obolibrary.org/obo/PO_0007604,http://purl.obolibrary.org/obo/PO_0007600
http://purl.obolibrary.org/obo/PO_0009064,http://purl.obolibrary.org/obo/PO_0025001
http://purl.obolibrary.org/obo/PO_0025001,http://purl.obolibrary.org/obo/PO_0009011
http://purl.obolibrary.org/obo/UBERON_0005253,http://www.ebi.ac.uk/efo/EFO_0003331
http://purl.obolibrary.org/obo/UBERON_0003079,http://www.ebi.ac.uk/efo/EFO_0003331
http://purl.obolibrary.org/obo/UO_0000034,http://purl.obolibrary.org/obo/UO_0000149
http://www.ebi.ac.uk/efo/EFO_0002954,http://www.ebi.ac.uk/efo/EFO_0000323
http://www.ebi.ac.uk/efo/EFO_0001675,http://www.ebi.ac.uk/efo/EFO_1001357
http://www.ebi.ac.uk/efo/EFO_0002562,http://www.ebi.ac.uk/efo/EFO_0005857
http://www.ebi.ac.uk/efo/EFO_0005509,http://www.ebi.ac.uk/efo/EFO_0007694
http://www.ebi.ac.uk/efo/EFO_0007694,http://purl.obolibrary.org/obo/UBERON_0000069
http://www.ebi.ac.uk/efo/EFO_0005508,http://www.ebi.ac.uk/efo/EFO_0007694
http://www.ebi.ac.uk/efo/EFO_0004902,http://www.ebi.ac.uk/efo/EFO_0002933
http://www.orpha.net/ORDO/Orphanet_268357,http://www.orpha.net/ORDO/Orphanet_3388
http://www.ebi.ac.uk/efo/EFO_0003200,http://www.ebi.ac.uk/efo/EFO_0004100
http://www.ebi.ac.uk/efo/EFO_0004100,http://www.ebi.ac.uk/efo/EFO_0003786
http://www.ebi.ac.uk/efo/EFO_0003797,http://www.ebi.ac.uk/efo/EFO_0003791
http://www.ebi.ac.uk/efo/EFO_0003791,http://www.ebi.ac.uk/efo/EFO_0004100
http://www.ebi.ac.uk/efo/EFO_0003296,http://www.ebi.ac.uk/efo/EFO_0003791
